"year","average_payroll","industry_name","industry_branch_code","category_code","product_name","average_price_value","price_value","price_unit","gdp"
2011,32372.000000000000,"Profesní, vědecké a technické činnosti",M,112101,Hovězí maso zadní bez kosti,180.72916666666666,1.0,kg,212750323790.759
2011,32372.000000000000,"Profesní, vědecké a technické činnosti",M,116101,Pomeranče,28.06327777777777,1.0,kg,212750323790.759
2011,32372.000000000000,"Profesní, vědecké a technické činnosti",M,117106,Mrkev,16.436555555555554,1.0,kg,212750323790.759
2011,32372.000000000000,"Profesní, vědecké a technické činnosti",M,111602,Těstoviny vaječné,35.14344444444445,1.0,kg,212750323790.759
2011,32372.000000000000,"Profesní, vědecké a technické činnosti",M,114201,Mléko polotučné pasterované,17.645611111111105,1.0,l,212750323790.759
2011,32372.000000000000,"Profesní, vědecké a technické činnosti",M,117401,Konzumní brambory,13.528722222222225,1.0,kg,212750323790.759
2011,32372.000000000000,"Profesní, vědecké a technické činnosti",M,111303,Pečivo pšeničné bílé,43.24716666666666,1.0,kg,212750323790.759
2011,32372.000000000000,"Profesní, vědecké a technické činnosti",M,115201,Rostlinný roztíratelný tuk,88.72416666666666,1.0,kg,212750323790.759
2011,32372.000000000000,"Profesní, vědecké a technické činnosti",M,118101,Cukr krystalový,22.45022222222223,1.0,kg,212750323790.759
2011,32372.000000000000,"Profesní, vědecké a technické činnosti",M,111301,Chléb konzumní kmínový,21.63122222222223,1.0,kg,212750323790.759
2011,32372.000000000000,"Profesní, vědecké a technické činnosti",M,114401,Jogurt bílý netučný,6.514222222222226,150.0,g,212750323790.759
2011,32372.000000000000,"Profesní, vědecké a technické činnosti",M,115101,Máslo,139.18833333333347,1.0,kg,212750323790.759
2011,32372.000000000000,"Profesní, vědecké a technické činnosti",M,122102,Přírodní minerální voda uhličitá,8.291444444444444,1.0,l,212750323790.759
2011,32372.000000000000,"Profesní, vědecké a technické činnosti",M,111201,Pšeničná mouka hladká,11.441,1.0,kg,212750323790.759
2011,32372.000000000000,"Profesní, vědecké a technické činnosti",M,213201,"Pivo výčepní, světlé, lahvové",10.052611111111108,0.5,l,212750323790.759
2011,32372.000000000000,"Profesní, vědecké a technické činnosti",M,114501,Eidamská cihla,122.38299999999997,1.0,kg,212750323790.759
2011,32372.000000000000,"Profesní, vědecké a technické činnosti",M,114701,Vejce slepičí čerstvá,23.210333333333356,10.0,ks,212750323790.759
2011,32372.000000000000,"Profesní, vědecké a technické činnosti",M,2000001,Kapr živý,86.85,1.0,kg,212750323790.759
2011,32372.000000000000,"Profesní, vědecké a technické činnosti",M,111101,Rýže loupaná dlouhozrnná,33.336166666666635,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,2000001,Kapr živý,86.85,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,117101,Rajská jablka červená kulatá,30.306222222222235,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,116104,Jablka konzumní,29.166166666666673,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,114401,Jogurt bílý netučný,6.514222222222226,150.0,g,212750323790.759
2011,22777.500000000000,Stavebnictví,F,117103,Papriky,53.28661111111108,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,213201,"Pivo výčepní, světlé, lahvové",10.052611111111108,0.5,l,212750323790.759
2011,22777.500000000000,Stavebnictví,F,115201,Rostlinný roztíratelný tuk,88.72416666666666,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,114701,Vejce slepičí čerstvá,23.210333333333356,10.0,ks,212750323790.759
2011,22777.500000000000,Stavebnictví,F,112401,Kuřata kuchaná celá,58.295666666666705,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,112704,Šunkový salám,115.91222222222223,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,116101,Pomeranče,28.06327777777777,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,111201,Pšeničná mouka hladká,11.441,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,115101,Máslo,139.18833333333347,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,117106,Mrkev,16.436555555555554,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,112201,Vepřová pečeně s kostí,100.04150000000001,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,114501,Eidamská cihla,122.38299999999997,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,111602,Těstoviny vaječné,35.14344444444445,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,122102,Přírodní minerální voda uhličitá,8.291444444444444,1.0,l,212750323790.759
2011,22777.500000000000,Stavebnictví,F,111101,Rýže loupaná dlouhozrnná,33.336166666666635,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,117401,Konzumní brambory,13.528722222222225,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,111301,Chléb konzumní kmínový,21.63122222222223,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,116103,Banány žluté,26.96566666666667,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,118101,Cukr krystalový,22.45022222222223,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,111303,Pečivo pšeničné bílé,43.24716666666666,1.0,kg,212750323790.759
2011,22777.500000000000,Stavebnictví,F,114201,Mléko polotučné pasterované,17.645611111111105,1.0,l,212750323790.759
2011,22777.500000000000,Stavebnictví,F,112101,Hovězí maso zadní bez kosti,180.72916666666666,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,116103,Banány žluté,26.96566666666667,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,118101,Cukr krystalový,22.45022222222223,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,114401,Jogurt bílý netučný,6.514222222222226,150.0,g,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,112401,Kuřata kuchaná celá,58.295666666666705,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,117101,Rajská jablka červená kulatá,30.306222222222235,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,111303,Pečivo pšeničné bílé,43.24716666666666,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,114701,Vejce slepičí čerstvá,23.210333333333356,10.0,ks,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,112101,Hovězí maso zadní bez kosti,180.72916666666666,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,114501,Eidamská cihla,122.38299999999997,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,117401,Konzumní brambory,13.528722222222225,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,111301,Chléb konzumní kmínový,21.63122222222223,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,114201,Mléko polotučné pasterované,17.645611111111105,1.0,l,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,116104,Jablka konzumní,29.166166666666673,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,117106,Mrkev,16.436555555555554,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,115201,Rostlinný roztíratelný tuk,88.72416666666666,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,111201,Pšeničná mouka hladká,11.441,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,111101,Rýže loupaná dlouhozrnná,33.336166666666635,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,111602,Těstoviny vaječné,35.14344444444445,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,115101,Máslo,139.18833333333347,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,112704,Šunkový salám,115.91222222222223,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,117103,Papriky,53.28661111111108,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,2000001,Kapr živý,86.85,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,116101,Pomeranče,28.06327777777777,1.0,kg,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,122102,Přírodní minerální voda uhličitá,8.291444444444444,1.0,l,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,213201,"Pivo výčepní, světlé, lahvové",10.052611111111108,0.5,l,212750323790.759
2011,31536.500000000000,Těžba a dobývání,B,112201,Vepřová pečeně s kostí,100.04150000000001,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,122102,Přírodní minerální voda uhličitá,8.291444444444444,1.0,l,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,114201,Mléko polotučné pasterované,17.645611111111105,1.0,l,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,111602,Těstoviny vaječné,35.14344444444445,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,116101,Pomeranče,28.06327777777777,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,117106,Mrkev,16.436555555555554,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,117101,Rajská jablka červená kulatá,30.306222222222235,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,111101,Rýže loupaná dlouhozrnná,33.336166666666635,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,115101,Máslo,139.18833333333347,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,116104,Jablka konzumní,29.166166666666673,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,114401,Jogurt bílý netučný,6.514222222222226,150.0,g,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,111301,Chléb konzumní kmínový,21.63122222222223,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,111201,Pšeničná mouka hladká,11.441,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,112201,Vepřová pečeně s kostí,100.04150000000001,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,116103,Banány žluté,26.96566666666667,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,118101,Cukr krystalový,22.45022222222223,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,115201,Rostlinný roztíratelný tuk,88.72416666666666,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,117103,Papriky,53.28661111111108,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,112704,Šunkový salám,115.91222222222223,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,213201,"Pivo výčepní, světlé, lahvové",10.052611111111108,0.5,l,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,114701,Vejce slepičí čerstvá,23.210333333333356,10.0,ks,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,111303,Pečivo pšeničné bílé,43.24716666666666,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,2000001,Kapr živý,86.85,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,112401,Kuřata kuchaná celá,58.295666666666705,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,117401,Konzumní brambory,13.528722222222225,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,112101,Hovězí maso zadní bez kosti,180.72916666666666,1.0,kg,212750323790.759
2011,13131.250000000000,"Ubytování, stravování a pohostinství",I,114501,Eidamská cihla,122.38299999999997,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,117103,Papriky,53.28661111111108,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,112401,Kuřata kuchaná celá,58.295666666666705,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,117101,Rajská jablka červená kulatá,30.306222222222235,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,122102,Přírodní minerální voda uhličitá,8.291444444444444,1.0,l,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,111303,Pečivo pšeničné bílé,43.24716666666666,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,116103,Banány žluté,26.96566666666667,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,112101,Hovězí maso zadní bez kosti,180.72916666666666,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,118101,Cukr krystalový,22.45022222222223,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,2000001,Kapr živý,86.85,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,114201,Mléko polotučné pasterované,17.645611111111105,1.0,l,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,111301,Chléb konzumní kmínový,21.63122222222223,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,117401,Konzumní brambory,13.528722222222225,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,111101,Rýže loupaná dlouhozrnná,33.336166666666635,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,112201,Vepřová pečeně s kostí,100.04150000000001,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,111201,Pšeničná mouka hladká,11.441,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,114501,Eidamská cihla,122.38299999999997,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,116104,Jablka konzumní,29.166166666666673,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,117106,Mrkev,16.436555555555554,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,114401,Jogurt bílý netučný,6.514222222222226,150.0,g,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,111602,Těstoviny vaječné,35.14344444444445,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,116101,Pomeranče,28.06327777777777,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,114701,Vejce slepičí čerstvá,23.210333333333356,10.0,ks,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,112704,Šunkový salám,115.91222222222223,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,115101,Máslo,139.18833333333347,1.0,kg,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,213201,"Pivo výčepní, světlé, lahvové",10.052611111111108,0.5,l,212750323790.759
2011,22809.750000000000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,115201,Rostlinný roztíratelný tuk,88.72416666666666,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,122102,Přírodní minerální voda uhličitá,8.291444444444444,1.0,l,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,115101,Máslo,139.18833333333347,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,114401,Jogurt bílý netučný,6.514222222222226,150.0,g,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,111201,Pšeničná mouka hladká,11.441,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,111301,Chléb konzumní kmínový,21.63122222222223,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,118101,Cukr krystalový,22.45022222222223,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,115201,Rostlinný roztíratelný tuk,88.72416666666666,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,213201,"Pivo výčepní, světlé, lahvové",10.052611111111108,0.5,l,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,111303,Pečivo pšeničné bílé,43.24716666666666,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,117401,Konzumní brambory,13.528722222222225,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,114201,Mléko polotučné pasterované,17.645611111111105,1.0,l,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,111602,Těstoviny vaječné,35.14344444444445,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,117106,Mrkev,16.436555555555554,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,116101,Pomeranče,28.06327777777777,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,114501,Eidamská cihla,122.38299999999997,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,112101,Hovězí maso zadní bez kosti,180.72916666666666,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,2000001,Kapr živý,86.85,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,114701,Vejce slepičí čerstvá,23.210333333333356,10.0,ks,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,112704,Šunkový salám,115.91222222222223,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,117103,Papriky,53.28661111111108,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,116103,Banány žluté,26.96566666666667,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,112201,Vepřová pečeně s kostí,100.04150000000001,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,111101,Rýže loupaná dlouhozrnná,33.336166666666635,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,117101,Rajská jablka červená kulatá,30.306222222222235,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,116104,Jablka konzumní,29.166166666666673,1.0,kg,212750323790.759
2011,26330.750000000000,Veřejná správa a obrana; povinné sociální zabezpečení,O,112401,Kuřata kuchaná celá,58.295666666666705,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,2000001,Kapr živý,86.85,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,111602,Těstoviny vaječné,35.14344444444445,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,117101,Rajská jablka červená kulatá,30.306222222222235,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,112101,Hovězí maso zadní bez kosti,180.72916666666666,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,116101,Pomeranče,28.06327777777777,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,117401,Konzumní brambory,13.528722222222225,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,114501,Eidamská cihla,122.38299999999997,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,117103,Papriky,53.28661111111108,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,112401,Kuřata kuchaná celá,58.295666666666705,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,114401,Jogurt bílý netučný,6.514222222222226,150.0,g,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,111303,Pečivo pšeničné bílé,43.24716666666666,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,122102,Přírodní minerální voda uhličitá,8.291444444444444,1.0,l,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,116104,Jablka konzumní,29.166166666666673,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,111201,Pšeničná mouka hladká,11.441,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,114201,Mléko polotučné pasterované,17.645611111111105,1.0,l,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,116103,Banány žluté,26.96566666666667,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,115201,Rostlinný roztíratelný tuk,88.72416666666666,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,111101,Rýže loupaná dlouhozrnná,33.336166666666635,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,114701,Vejce slepičí čerstvá,23.210333333333356,10.0,ks,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,118101,Cukr krystalový,22.45022222222223,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,112201,Vepřová pečeně s kostí,100.04150000000001,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,213201,"Pivo výčepní, světlé, lahvové",10.052611111111108,0.5,l,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,111301,Chléb konzumní kmínový,21.63122222222223,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,115101,Máslo,139.18833333333347,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,117106,Mrkev,16.436555555555554,1.0,kg,212750323790.759
2011,40201.500000000000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",D,112704,Šunkový salám,115.91222222222223,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,112401,Kuřata kuchaná celá,58.295666666666705,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,116103,Banány žluté,26.96566666666667,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,115201,Rostlinný roztíratelný tuk,88.72416666666666,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,117103,Papriky,53.28661111111108,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,122102,Přírodní minerální voda uhličitá,8.291444444444444,1.0,l,212750323790.759
2011,23771.500000000000,Vzdělávání,P,118101,Cukr krystalový,22.45022222222223,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,116104,Jablka konzumní,29.166166666666673,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,114401,Jogurt bílý netučný,6.514222222222226,150.0,g,212750323790.759
2011,23771.500000000000,Vzdělávání,P,117401,Konzumní brambory,13.528722222222225,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,112101,Hovězí maso zadní bez kosti,180.72916666666666,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,117101,Rajská jablka červená kulatá,30.306222222222235,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,114201,Mléko polotučné pasterované,17.645611111111105,1.0,l,212750323790.759
2011,23771.500000000000,Vzdělávání,P,111101,Rýže loupaná dlouhozrnná,33.336166666666635,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,115101,Máslo,139.18833333333347,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,2000001,Kapr živý,86.85,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,116101,Pomeranče,28.06327777777777,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,111303,Pečivo pšeničné bílé,43.24716666666666,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,117106,Mrkev,16.436555555555554,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,111201,Pšeničná mouka hladká,11.441,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,114501,Eidamská cihla,122.38299999999997,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,111602,Těstoviny vaječné,35.14344444444445,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,114701,Vejce slepičí čerstvá,23.210333333333356,10.0,ks,212750323790.759
2011,23771.500000000000,Vzdělávání,P,112201,Vepřová pečeně s kostí,100.04150000000001,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,213201,"Pivo výčepní, světlé, lahvové",10.052611111111108,0.5,l,212750323790.759
2011,23771.500000000000,Vzdělávání,P,111301,Chléb konzumní kmínový,21.63122222222223,1.0,kg,212750323790.759
2011,23771.500000000000,Vzdělávání,P,112704,Šunkový salám,115.91222222222223,1.0,kg,212750323790.759
2011,23157.000000000000,Zásobování vodou; činnosti související s odpady a sanacemi,E,112201,Vepřová pečeně s kostí,100.04150000000001,1.0,kg,212750323790.759
2011,23157.000000000000,Zásobování vodou; činnosti související s odpady a sanacemi,E,116101,Pomeranče,28.06327777777777,1.0,kg,212750323790.759
2011,23157.000000000000,Zásobování vodou; činnosti související s odpady a sanacemi,E,114201,Mléko polotučné pasterované,17.645611111111105,1.0,l,212750323790.759
2011,23157.000000000000,Zásobování vodou; činnosti související s odpady a sanacemi,E,114501,Eidamská cihla,122.38299999999997,1.0,kg,212750323790.759
